ID,IDRS_Date,count,Date,gower_similarity,OEZK,river_type,Conductivity,Nitrate,Nitrogen,Oxygen,Temperature,pH,Ammonium,Phosphate,XUTM32N,YUTM32N,System,Status,CatCropWald,Cat_Urban,Cat_tot_Agriculture,Cat_Agri_without_grassl,PCA1,delta_PCA,delta_OEZK,delta_gower_similarity
106000294,106000294_2009,3,2009,0.449474921,0.064,Typ 15_gross,113.189,0.20824,2.99284,5.01,14.9,7.9,0.14612,0.0549,32538423.92,5845831.619,Weser,HMWB,NA,NA,NA,NA,1.061502209,0.234062276,0.064,0.00934145
106000307,106000307_2009,7,2009,0.478502397,0.684,Typ 15,57.442,0.003,0.141,8.8,14.4,7.3,0.009,0.001,32532578.93,5893014.959,NA,NWB,36.80628,12.74027,47.81929,32.17228,-0.954805468,-1.822092035,0.322,0.030160277
106000323,106000323_2009,7,2009,0.550120452,0.809,Typ 17,43.4,0.001,0.23,5.08,14.4,7.8,0.006,0.011,32605631.54,5865530.795,Elbe,HMWB,40.6187,4.44,51.29201,44.32674,-0.837726816,-0.053759838,0.001,0.023847404
106000334,106000334_2009,7,2009,0.519404508,0.972,Typ 17,26.6,0.002,0.15,6.005,15.8,8,0.001,0.006,32599668.94,5868090.867,Elbe,HMWB,49.75511,2.35694,46.81445,41.26567,-0.975741549,-0.153884145,0.146,-0.038613948
106000341,106000341_2009,7,2009,0.557646973,0.848,Typ 17,31.2,0.002,0.16,5.13,15.2,7.7,0.005,0.007,32604137.17,5868214.752,Elbe,HMWB,47.46969,3.56225,46.66048,40.60417,-0.892800976,-0.275991278,-0.051,0.076402111
106000348,106000348_2009,5,2009,0.558100092,0.958,Typ 17,36.4,0.002,0.17,5.07,15.3,7.7,0.011,0.009,32605200.81,5873181.764,NA,HMWB,NA,NA,NA,NA,-0.85304473,-0.004200626,0.179,0.057195457
106000349,106000349_2009,6,2009,0.509076501,0.827,Typ 17,40.6,0.001,0.14,4.74,15.4,7.7,0.006,0.007,32597909.95,5889932.219,Elbe,HMWB,42.13,4.31566,50.72981,45.36766,-0.869411045,0.073576163,0.057,0.001061958
106000394,106000394_2009,7,2009,0.499193545,0.894,Typ 17,25.4,0.00025,0.11,4.965,15,7.5,0.007,0.005,32565719.97,5907041.881,Elbe,HMWB,48.90974,13.95133,34.5412,24.36047,-0.901806617,-0.005508278,0.075,0.012465794
106000423,106000423_2009,2,2009,0.509506053,0.463,Typ 15,53,0.003,0.266,4.25,20.8,7.5,0.008,0.015,32509086.71,5924185.917,Elbe,NWB,24.84942,10.87578,62.84336,43.00647,-0.727516458,-1.486144903,0.191,0.08764398
106000472,106000472_2009,4,2009,0.463337846,0,Typ 15_gross,565.7264737,0.06337,2.1,6.3,16.3,7.3,0.11,0.1,32367085.59,5813585.939,NA,HMWB,16.62319,20.33815,57.41174,50.1224,1.456492896,2.298805912,-0.005,-0.027378791
106000495,106000495_2009,5,2009,0.4263241,0.464,Typ 15,54,0.004,0.34,5.17,10.7,7.5,0.007,0.0124025,32361693.8,5817996.26,Küste,HMWB,11.44844,11.61009,36.65495,29.16549,-0.746160059,-2.454791448,0.282,-0.051084181
106000524,106000524_2009,4,2009,0.494305713,0.011,Typ 15_gross,735,0.06,3.25,8.61,8.9,7.15,0.14,0.27,32346890.88,5831467.11,Küste,HMWB,14.77569,10.25784,51.04911,41.90279,3.016003804,1.201740416,0.004,0.000701704
106000661,106000661_2009,4,2009,0.48573905,0,Typ 15_gross,165.0615,0.09,2,7.6,16.5,6.6,0.12,0.018,32385296.36,5814494.322,NA,HMWB,NA,NA,NA,NA,0.398171218,-2.437498352,0,0.053978424
106000666,106000666_2009,4,2009,0.46031175,0,Typ 15_gross,301.753883,0.04,0.74,7.8,18.5,7.5,0.07,0.04,32382668.99,5855157.184,NA,HMWB,23.67733,8.10843,51.1926,36.46767,0.08401086,-2.512388568,0,-0.026115
106000674,106000674_2009,4,2009,0.467102955,0.34,Typ 09,92.317,0.278595,1.6,10,15,7.83805,0.02,0.04,32607569.32,5769326.117,NA,NWB,0,49.41595,NA,NA,0.233822322,-1.162068867,-0.066,-0.043267925
106000721,106000721_2009,3,2009,0.420905838,0.017,Typ 15_gross,1080,0.06,6.5,10.9,14,7.3,0.14,0.19,32382588.56,5823138.922,NA,HMWB,NA,NA,NA,NA,3.95815951,0.900795381,0.003,-0.037035619
106000808,106000808_2009,3,2009,0.47315292,0.441,Typ 12,269,0.02,1.9,7.7,18.8,7.3,0.37,0.62,32389671.07,5845625.878,NA,HMWB,NA,NA,NA,NA,4.311162915,2.533774026,-0.144,-0.039774684
106000832,106000832_2009,3,2009,0.453299634,0.031,Typ 14,770,0.08,3.4,8.4,19.6,7.1,0.75,0.06,32383582.8,5867315.33,NA,AWB,NA,NA,NA,NA,3.540495372,-3.144652231,0.031,-0.003354524
106000843,106000843_2009,2,2009,0.409690702,0.007,Typ 15_gross,1050,0.04,1.6,7.2,19.3,7.3,0.16,0.06,32386949.62,5876889.07,NA,HMWB,NA,NA,NA,NA,1.966105703,-0.764122855,0.007,-0.033487722
106000860,106000860_2009,3,2009,0.505890629,0.346,Typ 12,204,0.04,3.3,9.9,20.4,8,0.49,0.13,32412172.53,5873528.452,NA,HMWB,NA,NA,NA,NA,2.067661259,-0.055136937,-0.254,0.010470704
107001189,107001189_2009,2,2009,0.575062891,0.613,Typ 09,46.65,0.0276,0.05,7.16,20.7,7.05,0.026,0.013,32393356.83,5649093.208,Rhein,HMWB,52.24886,14.40568,27.65741,1.97449,-0.763117134,0.092637159,0.085,0.008090366
107001230,107001230_2009,3,2009,0.596880315,0.694,Typ 05,15.75,0.026,0.0375,10.6,9,7.365,0.001,0.000125,32410561.11,5644342.243,Rhein,NWB,53.67153,8.84987,37.39906,3.12811,-1.093144148,-0.27032073,0.073,0.009286476
107001599,107001599_2009,3,2009,0.545868895,0.53,Typ 18,74.1,0.022415,0.461075,9.1,12.5,7.76,0.020928736,0.01371,32362361.26,5607707.898,Rhein,NWB,29.13993,13.35529,55.79346,47.17953,-0.74977165,-0.431146559,0.122,-0.01075266
110000012,110000012_2009,4,2009,0.50993027,0.801,Typ 16,43.6,0.003,0.617,10.8,7.2,7.385,0.011,0.001,32728202.11,5755469.571,Elbe,NWB,51.39626,5.31287,41.08319,37.23171,-0.912311844,-0.02143218,0.074,-0.010245737
110000022,110000022_2009,4,2009,0.578925206,0.793,Typ 16,34.7,5.00E-04,0.165,8.8,12.8,7.1,0.007,0.00025,32741733.72,5755076.374,Elbe,NWB,55.29973,5.04218,38.705,32.69702,-0.981756828,-0.101654092,0.061,0.06025962
110000045,110000045_2009,5,2009,0.470145903,0.676,Typ 16,57,0.002,0.206,10.5,8,7.7,0.004,0.001,32707816.67,5785963.599,Elbe,NWB,22.42922,23.14475,53.3455,42.88253,-1.042484154,-0.01430623,-0.019,-0.067982792
110000057,110000057_2009,6,2009,0.532541674,0.623,Typ 16,35,0.000625,0.029,12.3,8.055,7.6,0.01,0.002,32716885.71,5795442.339,Elbe,NWB,56.21591,23.99668,19.16674,13.77189,-1.159050347,-0.044359335,-0.017,-0.004751008
110000065,110000065_2009,3,2009,0.551078872,0.376,Typ 16,41,0.062304,0.68,10.2,8.5,7.7,0.04,0.02,32713773.3,5800590.739,Elbe,NWB,54.79323,19.32749,26.10703,19.22883,-0.607784142,0.047411971,0.165,0.020180919
110000071,110000071_2009,3,2009,0.561915882,0.742,Typ 16,48,0.001,0.077,10.5,6.9,7.5,0.009,0.00025,32715465.06,5793949.003,Elbe,NWB,63.96769,12.79996,27.57337,17.44194,-1.067458494,-0.065968375,0.078,-0.014348252
110000105,110000105_2009,5,2009,0.516029885,0.825,Typ 19,111,0.003,0.049,9.2,18.7,7.8,0.006,0.001,32685100.26,5781401.259,Elbe,HMWB,25.25753,14.10474,59.15203,51.20518,-0.958477218,-0.109929044,0.017,-0.015581749
110000111,110000111_2009,2,2009,0.480181135,0.199,Typ 17,161,0.001,0.448,14.6,9.4,8.1,5.00E-04,0.01,32687581.2,5798131.545,Elbe,NWB,29.38135,12.86124,52.40064,41.95434,-0.930858749,-1.442229968,0.008,0.022034756
110000112,110000112_2009,5,2009,0.472237382,0.49,Typ 17,81,0.003,0.276,11.8,7.2,7.7,0.008,0.002,32668207.33,5795033.685,Elbe,NWB,32.12977,9.59212,53.41717,41.17402,-1.006362283,-0.024407046,-0.025,-0.039265463
110000113,110000113_2009,5,2009,0.494326597,0.272,Typ 17,88,0.30382,3.07,10.6,7.5,7.9,0.05,0.03,32682019.65,5792038.001,Elbe,NWB,29.64124,12.89687,52.18985,41.75662,0.680299303,1.234241274,-0.411,0.015901131
110000166,110000166_2009,5,2009,0.455896519,0.432,Typ 11,60,0.0671875,0.354,13.3,7.6,7.7,0.022841875,0.01,32687158.52,5817432.037,Elbe,HMWB,30.60251,6.28799,60.06787,44.52166,-0.853307034,-0.427114643,0.008,-0.087129035
110000173,110000173_2009,3,2009,0.496070165,0.118,Typ 17,131,0.25278,3.03367,10.2,18.5,7.8,0.02,0.02,32674640.23,5874956.344,NA,HMWB,21.23072,6.53175,66.8519,50.23561,0.523562212,1.426116542,-0.132,-0.050164589
110000188,110000188_2009,2,2009,0.51036751,0.448,Typ 11,52,0.002,0.028,7.4,23.6,7.6,0.009,0.005,32663787.25,5836077.111,NA,HMWB,45.0718,10.24296,39.68889,28.43332,-0.961627952,-0.656506205,0.044,-0.013505044
110000190,110000190_2009,3,2009,0.540498526,0.697,Typ 16,47,0.003,0.081,10.9,15.8,7.6,0.005,0.003,32657358.83,5830825.707,Elbe,HMWB,48.99835,2.97173,45.1445,41.92703,-1.084449615,-0.604056406,0.308,0.007573968
110000196,110000196_2009,3,2009,0.52589522,0.344,Typ 11,48,0.001,0.1,4.2,23.4,7,0.003,0.01,32663053.14,5838276.229,Elbe,HMWB,27.06806,3.62223,62.49904,43.68796,-0.778369438,-1.495979639,0.102,-0.021845145
110000200,110000200_2009,2,2009,0.550493162,0.41,Typ 16,35,0.08794575,1.08,8.3,18.1,7.5,0.09,0.03673,32654150.13,5838813.044,Elbe,NWB,47.7248,3.92622,44.6831,40.54873,-0.158942658,0.715995325,-0.092,-0.001595446
110000262,110000262_2009,2,2009,0.529104865,0.397,Typ 11,95,0.002,0.285,10.8,7,7.9,5.00E-04,0.001,32649147.18,5863076.849,Elbe,AWB,34.31197,2.86744,57.46019,39.18891,-0.993342385,-0.524049204,0.015,0.007832572
110000266,110000266_2009,4,2009,0.533414008,0.442,Typ 09,45,0.379015,1.71071,12,16.6,8.2,0.052426875,0.0255,NA,NA,NA,NA,NA,NA,NA,NA,0.295320883,1.393467508,-0.204,0.007525036
110000268,110000268_2009,2,2009,0.515595863,0.056,Typ 14,74,0.308178,8.17,8.8,8,7.5,0.25,0.02,32671483.97,5872222.044,Elbe,HMWB,37.40853,3.55842,56.69583,43.13646,2.610477364,3.365704575,-0.138,0.019689811
110000339,110000339_2009,3,2009,0.400124844,0.162,Typ 06,102,0.33225,4.36,9.6,13.1,8.3,0.08,0.013,32686341.29,5740897.314,Elbe,HMWB,32.8731,9.58286,53.39753,47.88916,1.090822745,1.850081266,-0.048,-0.085208555
110000351,110000351_2009,3,2009,0.520770352,0.526,Typ 05,17,0.001875,0.616,13.9,7.7435,7.9,0.005,0.002,32651159.75,5715192.771,Elbe,NWB,50.84583,3.52785,43.80622,32.35294,-1.118307927,-0.085794391,-0.153,0.025352985
110000353,110000353_2009,4,2009,0.489511528,0.213,Typ 06,138,0.0880715,0.552,10.3,12.9,8.3,0.06,0.12,32672111.78,5735978.182,Elbe,NWB,36.11656,7.24632,53.27371,47.98149,0.120519249,-1.970049567,0.165,-0.005746173
110000354,110000354_2009,3,2009,0.425423902,0.389,Typ 07,121,0.12352,0.59,10.5,11.6,8.2,0.06,0.0257925,32667706.05,5732384.336,Elbe,NWB,39.38335,4.16359,53.17303,47.40906,-0.344453408,0.174552724,0.317,-0.110498448
110000356,110000356_2009,3,2009,0.483431302,0.651,Typ 07,83.8,0.003,0.403,10.9,11.5,8.2,0.063,0.016,32663043.88,5725777.875,Elbe,NWB,58.17994,2.83368,37.322,30.22899,-0.769656481,-0.462786447,0.588,0.054438244
110000359,110000359_2009,6,2009,0.457711056,0.431,Typ 09.1,294,0.08,0.354,13.1,16.6,8.4,0.03,0.02375,NA,NA,NA,NA,NA,NA,NA,NA,-0.398114702,0.111757367,0.053,0.036582256
110000420,110000420_2009,4,2009,0.461484758,0.695,Typ 06,85.9,0.00075,1.030595,12.7,4,8.1,0.04,0.0218485,32718032.49,5651635.858,Elbe,NWB,12.52539,5.96547,72.13212,66.18152,-0.669908007,0.298969518,0.203,-0.049682346
110000425,110000425_2009,5,2009,0.497477025,0.92,Typ 17,115,0.001875,0.278,9,16.1,8.1,0.002,0.00025,32707443.76,5701086.711,NA,NWB,NA,NA,NA,NA,-0.926364564,-0.186450757,0.175,-0.037909081
110000433,110000433_2009,5,2009,0.511960754,0.385,Typ 09.1,61,0.229504,1.51555,9.3,15,7.8,0.04724,0.02,32651666.41,5757701.754,Elbe,HMWB,42.61106,8.59402,42.86458,37.50993,0.039058049,-0.419710603,0.037,0.037924765
110000436,110000436_2009,5,2009,0.579457866,0.862,Typ 09.1,34,0.000625,0.225,13.2,8.179,7.5,0.004,0.002,32646686.14,5738584.728,Elbe,NWB,70.56103,7.24109,16.66346,8.29878,-1.141748731,-0.103501344,-0.118,-0.03173777
110000438,110000438_2009,5,2009,0.549465755,0.596,Typ 05,23.7,0.001,0.093,10.2,13,7.9,0.00125,0.001,32636112.09,5731465.524,Elbe,NWB,74.32166,5.26514,14.07456,3.50664,-1.150146476,-0.044747611,-0.072,0.002803474
110000439,110000439_2009,5,2009,0.53210667,0.682,Typ 05,24.6,0.000625,0.099,11.1,13.7,7.8,0.00125,0.001,32640358.84,5735306.456,Elbe,NWB,75.57083,5.15684,13.47427,3.43208,-1.167573303,-0.126715589,-0.234,0.04976418
110000442,110000442_2009,5,2009,0.638313745,0.791,Typ 05,23.9,0.000625,0.127,13.6,5.3,7.7,0.00125,0.001,32636305.73,5731039.223,Elbe,NWB,81.48011,3.53822,13.23379,4.01378,-1.228931932,-0.083854784,0.041,0.102860344
110000453,110000453_2009,5,2009,0.463892711,0.97,Typ 05,104,0.01935,0.863406,13.4,7.5928,7.1,0.030777464,0.01477,32621773.68,5738279.839,Elbe,NWB,97.32708,0.69385,1.2594,0.04599,-0.63857902,0.576956439,0.127,0.018491946
110000454,110000454_2009,2,2009,0.389482867,0.317,Typ 05,52,0.30494,1.93,10.1,12,8.2,0.07,0.03,32622817.51,5743790.803,Elbe,NWB,91.57591,5.17976,0.75476,0.01941,0.345463458,1.430754572,-0.057,-0.095527125
110000473,110000473_2009,6,2009,0.435811511,0.116,Typ 17,526,0.2,2.98,10.8,14.2,8,0.11,0.079842,32686406.07,5747345.536,NA,HMWB,23.95684,8.75187,NA,NA,1.592885808,2.420158836,-0.157,-0.067894245
110000484,110000484_2009,2,2009,0.4516336,0.331,Typ 06,94.301,0.3809,2.11455,10.3,13.3,7.8,0.090713678,0.03932,32657149.82,5744286.109,Elbe,NWB,53.80509,6.32344,36.25998,30.66826,0.761121007,0.049594392,0.015,-0.001948544
110000490,110000490_2009,5,2009,0.554253354,0.762,Typ 05,31,0.001,0.258,12.9,6.732,7.5,0.004,0.002,32651336.08,5727031.042,Elbe,NWB,71.74146,4.00363,21.71779,13.21726,-1.126786716,0.003028563,0.056,0.010294392
110000499,110000499_2009,7,2009,0.541268229,0.641,Typ 17,60,0.00125,0.172,8.5,16.1,7.105,0.00125,0.001,32766649.35,5746191.334,NA,NWB,43.92324,9.56061,NA,NA,-0.937800307,-0.160431848,-0.208,0.00446046
110000508,110000508_2009,6,2009,0.523647394,0.308,Typ 16,53.5,0.00125,0.053,8.6,11,7.18,0.01,0.00025,NA,NA,NA,NA,NA,NA,NA,NA,-0.971853511,0.026888878,-0.072,0.033493692
110000509,110000509_2009,4,2009,0.575203291,0.938,Typ 17,42.1,5.00E-04,0.346,9.3,14.6,7.8,5.00E-04,0.004,NA,NA,NA,NA,NA,NA,NA,NA,-0.997972191,0.110607102,0.038,0.005271825
110000515,110000515_2009,7,2009,0.524148475,0.72,Typ 17,48.3,0.0072325,0.353765,8.9,17.5,7.2,0.016334375,0.01209,32722850.81,5751720.207,NA,NWB,50.56296,15.70897,26.31189,18.6505,-0.817882096,0.100257451,0.062,0.010228135
110000527,110000527_2009,5,2009,0.499753887,0.021,Typ 06,146,0.19491,0.983,11.1,5.8,7.8,0.24,0.07,32645770.81,5786920.097,Weser,NWB,7.84586,6.3791,79.61297,73.694,0.676227898,1.402910901,-0.102,-0.030073169
110000532,110000532_2009,3,2009,0.527065359,0.251,Typ 16,85,0.0654325,0.489,11.7,9.265,7.9,0.06,0.02,32646094.12,5790325.771,Weser,NWB,87.36201,0.10768,10.48025,8.61312,-0.595906793,-1.530556171,0.038,-0.018064255
110000546,110000546_2009,3,2009,0.460173471,0.2,Typ 16,91,0.006,1.13351,12.1,5,7.7,0.03427,0.006,32652798.6,5802570.958,Weser,HMWB,55.34623,6.46033,35.86333,30.38192,-0.668032327,-2.556719564,0.153,-0.047161906
111000219,111000219_2009,3,2009,0.575956232,0.537,Typ 09,31.6,9.00E-04,0.37,9.5,14.4,7.7,0.004,0.008,32860442.2,5654290.217,NA,HMWB,31.8801,4.99439,29.87213,15.75106,-0.974201333,-0.141028729,0.057,-0.030267601
111000463,111000463_2009,3,2009,0.555217605,0.392,Typ 16,48.5,0.344465,1.833595,9,11.8,7.2,0.09,0.025818,32778206.45,5698768.874,Elbe,NWB,69.2757,2.67803,23.09297,20.51877,0.552599324,0.565283449,0.111,0.020145126
111000499,111000499_2009,3,2009,0.574424988,0.145,Typ 09,34.3,0.004,0.34,9.4,15.6,7.4,0.005,0.005,32909562.35,5650477.943,Oder,NWB,2.47595,0.18852,0.53949,0.32986,-0.954481732,-2.130367429,0.042,0.022505547
111000504,111000504_2009,4,2009,0.517244716,0.036,Typ 09,41.5,0.251728,3.1,8.5,17.5,7.5,0.06,0.06,32912448.05,5657486.907,NA,HMWB,9.61465,4.98404,16.3147,11.26958,0.794773848,1.685415682,-0.151,-0.046285786
111000517,111000517_2009,4,2009,0.50021237,0.766,Typ 17,39.3,0.001,0.23,8.1,18.5,7.5,0.004,0.003,32914738.72,5712992.256,NA,NWB,8.05764,3.84447,15.63053,12.00598,-0.964759109,0.081617116,-0.011,-0.016664368
111000529,111000529_2009,2,2009,0.560575293,0.164,Typ 09,46.5,0.005,0.35,9.1,16.8,7.6,0.013,0.021,NA,NA,NA,NA,NA,NA,NA,NA,-0.829415966,-1.516214128,0.097,0.059295531
111000536,111000536_2009,3,2009,0.51669774,0.234,Typ 05,220,0.169939,1.3,10.3,15,7.8,0.18,0.05,32897275.73,5652531.404,NA,NWB,5.1673,0.53442,5.55393,3.02682,0.595978257,0.310389676,0.115,-0.031579764
111000713,111000713_2009,2,2009,0.479591117,0.272,Typ 09,41.1,0.002,1.7,8.5,20.7,7.4,0.007,0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.458511491,-0.364674193,0.079,-0.048547821
111000736,111000736_2009,3,2009,0.527674253,0.215,Typ 16,69.2,0.165612,0.72,11,6.4,7.2,0.27,0.04645,32872963.21,5690115.281,Elbe,NWB,8.90105,9.81349,75.80371,69.49147,0.417256362,0.937183737,-0.115,-0.014174271
111000775,111000775_2009,2,2009,0.555595567,0.95,Typ 17,34.3,0.002,0.44,9.4,15.5,7.5,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,-0.956791717,-0.05293814,0.088,0.01465196
111000898,111000898_2009,3,2009,0.547937137,0.858,Typ 09.2,28.8,0.001,0.27,9.4,18.7,7.6,0.002,0.007,32765765.45,5674229.183,Elbe,NWB,27.66621,11.28112,40.7981,31.33443,-1.005792062,0.092869218,0.074,0.006034529
111000984,111000984_2009,2,2009,0.522915547,0.654,Typ 17,25.6,0.002,0.26,9.1,18.7,7.5,0.004,0.005,NA,NA,NA,NA,NA,NA,NA,NA,-0.998848372,0.003574267,0.17,-0.022401294
111001010,111001010_2009,2,2009,0.614066023,0.616,Typ 05,10.4,5.00E-04,0.044,10.9,9.4,7.5,0.003693125,0.001,NA,NA,NA,NA,NA,NA,NA,NA,-1.164436556,-0.040950184,0.034,0.011100083
111001043,111001043_2009,3,2009,0.581846719,0.665,Typ 05,12,0.002218125,0.087,9.1,15.6,6.9,0.002,0.001,32797893.09,5619471.361,NA,NWB,40.07076,3.15081,10.95387,1.87274,-1.038428813,0.05801931,-0.206,-0.024773079
111001046,111001046_2009,3,2009,0.562549611,0.788,Typ 05,8,0.0199515,0.033,10.3,9.5,5.5,0.024535,0.0092365,32796651.49,5615515.54,Elbe,NWB,95.01499,3.00081,0.04499,0.00539,-0.824500066,0.213460482,-0.11,0.006984739
111001103,111001103_2009,3,2009,0.456192016,1,Typ 05,61.1595,0.1563105,1.84749,11.8,4.6,4.6,0.0770785,0.04096,32750938.1,5590626.555,NA,NWB,95.34066,0,NA,NA,0.395340312,1.303112899,0.071,-0.156823068
111001181,111001181_2009,3,2009,0.536648111,0.22,Typ 05,270,0.102183,0.56,14.2,7.991,7,0.15,0.03,32774124.06,5625417.715,NA,HMWB,45.26532,16.35313,33.81477,25.35196,0.102117426,0.828175864,-0.194,-0.027867775
111001225,111001225_2009,3,2009,0.581276371,0.593,Typ 05,23.8,6.00E-04,0.1,10.3,9,7.1,0.003454868,0.001,32737775.46,5568481.236,Elbe,NWB,53.95835,1.18101,17.44691,7.31535,-1.069516788,-1.31304828,0.176,0.012489931
111001312,111001312_2009,2,2009,0.579545218,0.657,Typ 16,31.9,0.005,0.43,8,13.4,7.3,0.052,0.002,NA,NA,NA,NA,NA,NA,NA,NA,-0.77422737,0.251134443,0.109,0.008841574
111001314,111001314_2009,3,2009,0.591949289,0.876,Typ 05,14.6,0.001674125,0.29,10.6,6.7,6.8,0.004,0.002666125,32734831.65,5574459.282,Elbe,NWB,73.59261,5.49563,30.20003,14.53938,-1.000591952,0.017413465,0.083,0.019201186
111001517,111001517_2009,3,2009,0.564403328,0.827,Typ 05,15.8,0.0015885,0.16,9.7,10.7,6.7,0.003474375,0.003198375,32723440.31,5578915.152,Elbe,NWB,27.05702,5.10451,35.63148,15.75116,-0.995883942,0.020710706,-0.031,-0.005667925
112000117,112000117_2009,12,2009,0.505310816,0.237,Typ 09.1,136.3745,0.104908375,0.503,12.7,11.5,9.23,0.07079,0.04,32625373.44,5695674.438,Elbe,HMWB,31.20839,10.7134,52.72105,44.29109,-0.442707043,-1.736389764,0.068,0.023244827
112000118,112000118_2009,3,2009,0.466937012,0.01,Typ 09.1,192.6435,0.1,3.87,8.2,17.9,9,0.04,0.026,32630766.53,5692885.503,Elbe,HMWB,32.73468,10.89974,51.06367,43.16722,0.574665283,1.408796151,-0.02,-0.016319424
112000120,112000120_2009,12,2009,0.444918704,0.204,Typ 09.1,122.9905,0.25068,2.874261429,9.8,13.4,9.2,0.09337,0.03822,32637382.19,5690298.499,Elbe,HMWB,37.8505,10.89972,46.35406,39.27583,0.631500284,-0.23526897,0.184,-0.027578691
112000121,112000121_2009,12,2009,0.482594824,0.464,Typ 09.1,49.5,0.012,0.257,7.7,19.6,8.18,0.009,0.017,32650728.78,5683933.817,Elbe,HMWB,34.09736,10.55273,50.79208,44.41004,-0.878329179,-2.419642007,0.301,-0.011077979
112000123,112000123_2009,12,2009,0.572080932,0.308,Typ 07,77.1565,0.001,0.634,12.9,12.8,9.26,0.008275868,0.009916,32596375.9,5696087.066,Elbe,NWB,31.71889,12.00995,50.49456,37.91097,-1.05888174,-2.085302695,0.172,0.069257026
112000124,112000124_2009,12,2009,0.530206994,0.351,Typ 09.1,127.7635,0.11486,0.713,12.9,11.8,9.13,0.06,0.02154,32605607.88,5696500.071,Elbe,NWB,30.23479,12.38943,51.82068,42.91198,-0.506041545,0.434814555,-0.028,-0.003987618
112000125,112000125_2009,12,2009,0.530212592,0.513,Typ 09.1,85.645,0.006,0.572,12.2,11.5,9.1,0.007,0.008,32607090.85,5696736.857,Elbe,NWB,30.96695,12.8419,50.64227,41.745,-1.026815821,-0.272312389,0.116,-0.017564269
201000668,201000668_2009,2,2009,0.597896344,0.761,Typ 05,22.9,0.003,0.28,10.7,11.7,8,0.005,0.01,NA,NA,NA,NA,NA,NA,NA,NA,-1.061540442,-0.175946623,0.061,0.032943933
104000510,104000510_2010,2,2010,0.550871274,0.387,Typ 06,51.3,0.008,0.61,11.4,9.8,8.33,0.008,0.026,32555123.8,5635459.579,Weser,NWB,34.66922,8.47728,56.33783,40.81229,-0.868795595,-1.172368371,0.061,0.058306546
105000180,105000180_2010,2,2010,0.527737194,0.353,Typ 12,75.9,0.2127,1.58,6.2,18.6,7.9,0.12,0.07524,32748031.65,5970356.339,Warnow/Peene,AWB,15.92526,6.15652,75.05163,54.55386,0.627243353,1.137760207,-0.189,0.101553585
105000305,105000305_2010,2,2010,0.491283686,0.224,Typ 14,60.9,0.001,0.094,9.9,14.5,8.2,0.013,0.003,32679961.7,5905133.979,Elbe,HMWB,15.90053,3.63719,75.44359,69.00932,-1.065141061,-0.873709248,0.179,-0.016399426
106000030,106000030_2010,3,2010,0.50996936,0.836,Typ 15,85.852489,0.014,0.31,8.7,12.3,7.95,0.053,0.011,32522671.55,5802922.917,NA,NWB,31.23079,11.53005,54.42229,49.86814,-0.727735912,0.167532408,0.292,0.047127636
106000160,106000160_2010,6,2010,0.471860489,0.537,Typ 12,74.7825,0.004267,0.15,10.1,19.6,7.7,0.002,0.003,32395446.72,5842205.157,NA,HMWB,18.23755,11.20497,67.5178,54.98882,-1.008463909,0.048033114,-0.131,-0.057922054
106000177,106000177_2010,5,2010,0.49920135,0.11,Typ 14,93.4665,0.003,0.073,10.7,15.3,7.2,0.017,0.003,32407164.06,5911556.389,NA,HMWB,12.40474,15.92333,55.95104,20.05684,-0.933088673,-0.506163459,-0.005,0.019697179
106000235,106000235_2010,3,2010,0.49840982,0.497,Typ 18,82.718,0.004,0.27,10.6,11.8,7.9,0.008,0.002,32594970.4,5775486.768,NA,HMWB,21.60078,6.61066,67.90833,66.86988,-0.985000689,-0.221475921,0.037,0.0333845
106000240,106000240_2010,6,2010,0.423439023,0.042,Typ 15,309.251223,0.09767,2.9,10.4,12.1,7.75,0.17,0.09,32590016.48,5783057.817,NA,HMWB,21.04832,15.61455,57.21376,54.70684,1.235544981,1.639268386,-0.158,-0.010820511
106000412,106000412_2010,3,2010,0.512133208,0.656,Typ 16,31,0.002,0.21,4.8,9.3,7.3,0.012,0.013,32551213.7,5905155.861,Elbe,NWB,64.17278,9.61784,26.68679,18.68632,-0.777718904,0.002034791,0.001,0.01079189
107000557,107000557_2010,2,2010,0.517555842,0.585,Typ 16,60,0.021931,0.409885,11,11,8.4,0.025696243,0.013345,32323833.02,5623961.945,Rhein,HMWB,19.3439,20.16345,57.51836,50.07265,-0.899715901,-1.805240618,0.293,-0.032185393
107000563,107000563_2010,2,2010,0.597368422,0.744,Typ 09,23,0.01035125,0.26029,11.4,13.6,8.1,0.02431,0.01379,32322830.92,5627135.131,Rhein,AWB,19.66079,25.02686,51.44199,45.30666,-1.014258048,-0.16719435,0.228,0.018731491
107000565,107000565_2010,2,2010,0.580532625,0.64,Typ 09,90,0.010305,0.362505,10.3,11.4,7.9,0.020988736,0.01413,32320983.27,5633145.005,NA,AWB,20.06182,38.14315,35.933,31.41637,-0.824012271,-0.00286142,0.095,-0.002824724
107000576,107000576_2010,2,2010,0.506472214,0.091,Typ 16,200,0.14595,3.09438,9.3,10.8,7.9,0.18841,0.04953,32320466.55,5631264.398,Rhein,HMWB,62.84547,14.36059,16.64216,14.24105,1.047376527,1.902560838,-0.124,-0.035417183
